Date.Time,SN_10779069.cal,SN_10487930,SN_10487931,SN_10487932,SN_10487933,SN_10487934,SN_10487935,SN_10487936,SN_10779056,SN_10779057,SN_10779058,SN_10779059,SN_10779060,SN_10779061,SN_10779062,SN_10779063,SN_10779064,SN_10779065,SN_10779067,SN_10779068.cal
1/5/16 16:15,24.823,24.798,24.75,24.798,24.798,24.774,24.798,24.75,24.798,24.774,24.798,24.847,24.798,24.823,24.798,24.798,24.823,24.75,24.823,24.847
1/5/16 16:30,24.798,24.75,24.702,24.75,24.774,24.75,24.75,24.702,24.75,24.75,24.774,24.798,24.774,24.774,24.774,24.774,24.798,24.702,24.798,24.798
1/5/16 16:45,24.75,24.702,24.677,24.726,24.726,24.702,24.702,24.677,24.726,24.702,24.726,24.75,24.726,24.75,24.726,24.726,24.75,24.677,24.75,24.75
1/5/16 17:00,24.702,24.677,24.629,24.677,24.677,24.653,24.677,24.629,24.677,24.653,24.677,24.726,24.677,24.702,24.677,24.702,24.702,24.629,24.702,24.726
1/5/16 17:15,24.677,24.629,24.581,24.629,24.653,24.629,24.629,24.581,24.629,24.629,24.653,24.677,24.653,24.653,24.653,24.653,24.677,24.605,24.653,24.677
1/5/16 17:30,24.629,24.581,24.557,24.605,24.605,24.581,24.581,24.557,24.605,24.581,24.605,24.629,24.605,24.629,24.605,24.605,24.629,24.557,24.629,24.653
1/5/16 17:45,24.581,24.532,24.508,24.557,24.557,24.532,24.532,24.508,24.557,24.532,24.557,24.605,24.557,24.581,24.557,24.557,24.581,24.508,24.581,24.605
1/5/16 18:00,24.532,24.508,24.46,24.508,24.508,24.484,24.508,24.46,24.508,24.508,24.508,24.557,24.508,24.532,24.508,24.532,24.532,24.46,24.532,24.557
1/5/16 18:15,24.508,24.46,24.412,24.46,24.46,24.46,24.46,24.412,24.46,24.46,24.46,24.508,24.484,24.484,24.484,24.484,24.508,24.412,24.484,24.508
1/5/16 18:30,24.46,24.412,24.363,24.412,24.412,24.412,24.412,24.363,24.412,24.412,24.412,24.46,24.436,24.436,24.436,24.436,24.46,24.363,24.436,24.46
1/5/16 18:45,24.412,24.363,24.339,24.388,24.388,24.363,24.363,24.339,24.363,24.363,24.388,24.412,24.388,24.412,24.388,24.388,24.412,24.339,24.412,24.436
1/5/16 19:00,24.388,24.339,24.291,24.339,24.339,24.339,24.339,24.291,24.339,24.339,24.339,24.388,24.363,24.363,24.363,24.363,24.388,24.291,24.363,24.388
1/5/16 19:15,24.339,24.291,24.267,24.315,24.315,24.291,24.291,24.243,24.315,24.291,24.315,24.339,24.315,24.315,24.315,24.315,24.339,24.267,24.339,24.363
1/5/16 19:30,24.315,24.267,24.219,24.267,24.267,24.243,24.243,24.219,24.267,24.243,24.267,24.315,24.267,24.291,24.267,24.267,24.315,24.219,24.291,24.315
1/5/16 19:45,24.267,24.219,24.171,24.219,24.219,24.219,24.219,24.171,24.219,24.219,24.243,24.267,24.243,24.243,24.243,24.243,24.267,24.171,24.243,24.267
1/5/16 20:00,24.219,24.195,24.146,24.195,24.195,24.171,24.171,24.146,24.195,24.171,24.195,24.219,24.195,24.219,24.195,24.219,24.219,24.146,24.219,24.243
1/5/16 20:15,24.195,24.146,24.122,24.171,24.171,24.146,24.146,24.098,24.146,24.146,24.171,24.195,24.171,24.171,24.171,24.171,24.195,24.122,24.195,24.219
1/5/16 20:30,24.171,24.122,24.074,24.122,24.122,24.122,24.122,24.074,24.122,24.122,24.122,24.171,24.146,24.146,24.146,24.146,24.171,24.074,24.146,24.171
1/5/16 20:45,24.122,24.098,24.05,24.098,24.098,24.074,24.098,24.05,24.098,24.074,24.098,24.146,24.098,24.122,24.098,24.098,24.122,24.05,24.122,24.146
1/5/16 21:00,24.098,24.074,24.026,24.074,24.074,24.05,24.05,24.026,24.074,24.05,24.074,24.122,24.074,24.098,24.074,24.074,24.098,24.026,24.098,24.122
1/5/16 21:15,24.074,24.026,24.002,24.05,24.05,24.026,24.026,24.002,24.05,24.026,24.05,24.074,24.05,24.074,24.05,24.05,24.074,24.002,24.074,24.098
1/5/16 21:30,24.05,24.026,23.978,24.026,24.026,24.002,24.002,23.954,24.026,24.002,24.026,24.05,24.026,24.05,24.026,24.026,24.05,23.978,24.05,24.074
1/5/16 21:45,24.026,23.978,23.954,24.002,24.002,23.978,23.978,23.93,24.002,23.978,24.002,24.026,24.002,24.026,24.002,24.002,24.026,23.954,24.026,24.026
1/5/16 22:00,24.002,23.954,23.905,23.954,23.954,23.954,23.954,23.905,23.954,23.954,23.978,24.002,23.978,23.978,23.978,23.978,24.002,23.905,23.978,24.002
1/5/16 22:15,23.978,23.93,23.881,23.93,23.93,23.93,23.93,23.881,23.93,23.93,23.93,23.978,23.954,23.954,23.93,23.93,23.978,23.881,23.954,23.978
1/5/16 22:30,23.93,23.905,23.857,23.905,23.905,23.881,23.905,23.857,23.905,23.881,23.905,23.954,23.93,23.93,23.93,23.93,23.954,23.857,23.93,23.954
1/5/16 22:45,23.93,23.881,23.833,23.881,23.881,23.881,23.881,23.833,23.881,23.881,23.881,23.93,23.905,23.905,23.905,23.881,23.93,23.833,23.905,23.93
1/5/16 23:00,23.905,23.857,23.833,23.857,23.857,23.857,23.857,23.809,23.857,23.857,23.881,23.905,23.881,23.881,23.881,23.881,23.905,23.809,23.881,23.905
1/5/16 23:15,23.881,23.833,23.809,23.833,23.857,23.833,23.833,23.785,23.833,23.833,23.857,23.881,23.857,23.857,23.857,23.857,23.881,23.785,23.857,23.881
1/5/16 23:30,23.857,23.833,23.785,23.833,23.833,23.809,23.809,23.761,23.833,23.809,23.833,23.857,23.833,23.833,23.833,23.833,23.857,23.785,23.857,23.857
1/5/16 23:45,23.857,23.809,23.761,23.809,23.809,23.809,23.809,23.761,23.809,23.809,23.833,23.857,23.833,23.833,23.833,23.833,23.857,23.761,23.833,23.857
